Order ID,Customer_Name,Category,Sales,Final_Sales,Profit
US-2015-147662,Karl Braun,Technology,71.976,84.93,0.8997
CA-2017-107909,Sung Shariari,Technology,19.99,23.59,6.7966
CA-2015-112375,Roger Demir,Technology,50.88,60.04,14.628
CA-2015-125234,Steve Nguyen,Technology,107.97,127.4,22.6737
CA-2017-105410,Natalie DeCherney,Technology,657.504,775.85,-131.5008
CA-2017-105410,Natalie DeCherney,Technology,99.54,117.46,10.9494
CA-2017-105410,Natalie DeCherney,Technology,199.96,235.95,85.9828
US-2017-100482,Jack Lebron,Technology,27.12,32.0,-4.746
CA-2017-107748,Alex Grayson,Technology,95.84,113.09,34.742
US-2017-163195,Lauren Leatherbury,Technology,29.16,34.41,8.4564
US-2017-169320,Lena Hernandez,Technology,159.75,188.51,11.1825
US-2015-122784,Russell Applegate,Technology,153.584,181.23,13.4386
CA-2017-111556,Carlos Daly,Technology,1259.97,1486.76,327.5922
CA-2016-108868,Ken Black,Technology,59.96,70.75,21.7355
CA-2016-148740,Anna H�berlin,Technology,361.376,426.42,27.1032
CA-2015-164336,Mitch Webber,Technology,34.8,41.06,2.175
CA-2014-130624,Toby Braunhardt,Technology,617.97,729.2,160.6722
CA-2014-153983,Alan Hwang,Technology,575.92,679.59,71.99
CA-2017-159464,Todd Boyes,Technology,34.75,41.0,15.6375
CA-2017-159464,Todd Boyes,Technology,55.98,66.06,15.6744
US-2016-111290,Dennis Kane,Technology,109.95,129.74,36.2835
US-2017-125717,Darrin Sayre,Technology,54.384,64.17,1.3596
CA-2017-121300,Maureen Gastineau,Technology,239.976,283.17,65.9934
CA-2014-150798,Joe Kamberova,Technology,659.988,778.79,109.998
US-2014-138247,Ben Ferrer,Technology,173.656,204.91,17.3656
US-2014-138247,Ben Ferrer,Technology,62.85,74.16,13.1985
US-2014-138247,Ben Ferrer,Technology,818.376,965.68,51.1485
CA-2014-109491,Linda Cazamias,Technology,62.31,73.53,22.4316
US-2017-105046,Bill Eplett,Technology,269.98,318.58,67.495
CA-2017-152856,Roland Schwarz,Technology,116.832,137.86,33.5892
CA-2015-104129,Erin Smith,Technology,105.98,125.06,1.0598
CA-2015-126557,Rob Lucas,Technology,148.48,175.21,16.704
CA-2015-126557,Rob Lucas,Technology,537.544,634.3,53.7544
CA-2015-126557,Rob Lucas,Technology,659.168,777.82,49.4376
CA-2015-118871,Harry Marie,Technology,110.352,130.22,8.2764
CA-2017-126662,Alejandro Ballentine,Technology,479.984,566.38,89.997
CA-2016-139395,Matthew Grinstein,Technology,657.93,776.36,184.2204
CA-2015-164427,Allen Rosenblatt,Technology,239.7,282.85,105.468
CA-2016-129868,Mike Caudle,Technology,302.384,356.81,30.2384
US-2015-113327,Ben Ferrer,Technology,167.944,198.17,50.3832
CA-2015-135020,Maxwell Schwartz,Technology,45.99,54.27,13.3371
CA-2015-159863,David Smith,Technology,134.376,158.56,6.7188
CA-2015-117800,Tracy Hopkins,Technology,589.9,696.08,147.475
CA-2017-145219,Robert Marley,Technology,2879.952,3398.34,1007.9832
CA-2016-102162,Jill Fjeld,Technology,1599.92,1887.91,751.9624
CA-2015-147501,Corey-Lock,Technology,558.4,658.91,41.88
CA-2015-112130,Stewart Visinsky,Technology,27.552,32.51,-0.3444
CA-2016-116547,Ken Black,Technology,69.98,82.58,13.2962
CA-2016-133550,Ken Lonsdale,Technology,635.96,750.43,165.3496
CA-2016-133550,Ken Lonsdale,Technology,118.99,140.41,33.3172
CA-2014-114510,Jason Fortune-,Technology,82.8,97.7,6.624
CA-2016-127698,Mike Vittorini,Technology,863.928,1019.44,86.3928
CA-2016-101987,Hunter Lopez,Technology,440.91,520.27,123.4548
CA-2014-138681,Carol Triggs,Technology,71.976,84.93,21.5928
CA-2017-138149,William Brown,Technology,62.31,73.53,22.4316
CA-2017-121643,Adrian Barton,Technology,344.704,406.75,38.7792
US-2015-122910,Larry Tron,Technology,201.584,237.87,20.1584
CA-2016-124681,Susan Vittorini,Technology,15.576,18.38,3.3099
US-2015-103996,Richard Bierner,Technology,53.25,62.83,20.7675
CA-2015-155054,Penelope Sewall,Technology,67.98,80.22,14.9556
CA-2016-127649,Dionis Lloyd,Technology,837.6,988.37,62.82
CA-2016-159989,Emily Burns,Technology,40.68,48.0,-9.153
US-2015-167220,Joni Blumstein,Technology,22.368,26.39,6.4308
CA-2014-121573,Speros Goranitis,Technology,783.96,925.07,219.5088
CA-2015-123155,Noel Staavos,Technology,113.52,133.95,29.799
CA-2015-123155,Noel Staavos,Technology,359.88,424.66,22.4925
US-2014-167262,Amy Cox,Technology,742.336,875.96,83.5128
CA-2017-119746,Christopher Martinez,Technology,222.384,262.41,16.6788
CA-2015-104346,Irene Maddox,Technology,58.08,68.53,-6.534
US-2016-148901,Michael Kennedy,Technology,43.6,51.45,4.36
CA-2017-136364,Mark Hamilton,Technology,39.594,46.72,-7.2589
CA-2015-151589,Richard Eichhorn,Technology,239.9,283.08,71.97
CA-2016-121370,Eugene Barchas,Technology,1199.976,1415.97,179.9964
CA-2015-140025,Peter Fuller,Technology,383.952,453.06,47.994
CA-2016-140018,Chloris Kastensmidt,Technology,30.345,35.81,-24.276
CA-2017-106831,Fred Harton,Technology,158.376,186.88,-34.3148
CA-2014-164469,Grace Kelly,Technology,263.96,311.47,19.797
CA-2014-138940,Gary Mitchum,Technology,758.352,894.86,265.4232
CA-2017-163531,Steven Cartwright,Technology,239.97,283.16,67.1916
CA-2017-131366,Shaun Chance,Technology,89.988,106.19,-14.998
CA-2014-132864,Katherine Nockton,Technology,119.8,141.36,29.95
CA-2017-143567,Thomas Boland,Technology,2249.91,2654.89,517.4793
CA-2016-163167,Randy Ferguson,Technology,101.7,120.01,6.102
CA-2014-133809,MaryBeth Skach,Technology,9.588,11.31,-2.0774
CA-2017-127306,Brosina Hoffman,Technology,111.984,132.14,6.999
CA-2016-160304,Brendan Murry,Technology,231.98,273.74,67.2742
CA-2017-114055,Mick Hernandez,Technology,90.48,106.77,23.5248
CA-2015-155124,Karen Seio,Technology,16.776,19.8,1.6776
CA-2015-153906,Michael Stewart,Technology,85.9,101.36,2.577
CA-2016-166226,Tracy Collins,Technology,61.192,72.21,6.1192
CA-2015-109708,Craig Yedwab,Technology,467.04,551.11,58.38
CA-2015-122406,Brad Eason,Technology,128.85,152.04,3.8655
CA-2015-122406,Brad Eason,Technology,199.98,235.98,83.9916
CA-2015-142202,Justin Ritter,Technology,717.12,846.2,152.388
CA-2015-165050,Alan Hwang,Technology,773.94,913.25,224.4426
US-2016-131114,Rob Williams,Technology,19.04,22.47,-1.428
CA-2017-107321,Arthur Wiediger,Technology,689.408,813.5,77.5584
CA-2016-129238,Sample Company A,Technology,109.592,129.32,8.2194
CA-2017-159688,Adam Bellavance,Technology,79.99,94.39,28.7964
CA-2014-156006,Tamara Manning,Technology,47.79,56.39,16.2486
CA-2015-169796,Dean percer,Technology,2321.9,2739.84,1114.512
CA-2015-102876,Lisa Ryan,Technology,791.964,934.52,-131.994
US-2017-160465,Sean Wendt,Technology,210.564,248.47,-52.641
CA-2014-153850,Thea Hendricks,Technology,1502.376,1772.8,-250.396
CA-2014-127558,Shahid Shariari,Technology,772.47,911.51,146.7693
CA-2016-133795,Jeremy Ellison,Technology,72.64,85.72,21.792
CA-2016-133795,Jeremy Ellison,Technology,772.47,911.51,146.7693
US-2017-130953,Roland Fjeld,Technology,461.97,545.12,133.9713
CA-2014-151792,Christina VanderZanden,Technology,239.976,283.17,53.9946
CA-2014-169803,Scott Cohen,Technology,33.9,40.0,2.034
CA-2017-141719,Emily Grady,Technology,239.96,283.15,83.986
CA-2015-136469,Todd Sumrall,Technology,716.0,844.88,193.32
US-2014-104759,Dorothy Dickinson,Technology,79.984,94.38,13.9972
CA-2015-141243,Amy Hunt,Technology,398.4,470.11,84.66
CA-2016-109722,Theone Pippenger,Technology,699.98,825.98,195.9944
CA-2015-136798,Daniel Lacy,Technology,377.97,446.0,105.8316
CA-2017-122196,Christina Anderson,Technology,391.98,462.54,113.6742
CA-2017-142090,Shahid Collister,Technology,383.976,453.09,81.5949
CA-2014-124478,Matt Abelman,Technology,549.99,648.99,274.995
CA-2014-124478,Matt Abelman,Technology,299.98,353.98,83.9944
CA-2016-155138,Jill Matthias,Technology,35.168,41.5,8.3524
CA-2015-109001,Katherine Nockton,Technology,466.158,550.07,-93.2316
CA-2015-109001,Katherine Nockton,Technology,10.312,12.17,-1.289
US-2014-140452,Berenike Kampe,Technology,35.04,41.35,-7.008
CA-2015-167374,Gene McClure,Technology,16.776,19.8,5.0328
CA-2015-147102,Nicole Hansen,Technology,66.36,78.3,23.226
CA-2015-127173,Gene McClure,Technology,629.93,743.32,296.0671
CA-2014-149538,Ken Black,Technology,99.98,117.98,42.9914
CA-2014-160766,Darrin Martin,Technology,2799.96,3303.95,1371.9804
CA-2014-160766,Darrin Martin,Technology,16.99,20.05,4.4174
CA-2014-160766,Darrin Martin,Technology,287.97,339.8,80.6316
CA-2015-123330,Emily Phan,Technology,107.976,127.41,37.7916
CA-2015-154886,Shaun Weien,Technology,119.9,141.48,43.164
CA-2014-141796,James Galang,Technology,1214.85,1433.52,352.3065
CA-2017-163006,Gary Hansen,Technology,1001.584,1181.87,125.198
CA-2015-156146,Andrew Gjertsen,Technology,105.584,124.59,9.2386
CA-2015-156146,Andrew Gjertsen,Technology,68.72,81.09,-14.603
US-2015-120502,Bill Tyler,Technology,258.576,305.12,19.3932
US-2015-154389,Eugene Hildebrand,Technology,748.752,883.53,-162.2296
CA-2015-115567,Zuschuss Carroll,Technology,199.96,235.95,15.9968
US-2017-136679,Xylona Preis,Technology,167.952,198.18,-27.2922
CA-2014-159709,Arianne Irving,Technology,43.6,51.45,4.36
CA-2016-103982,Alex Avila,Technology,431.976,509.73,32.3982
CA-2016-103982,Alex Avila,Technology,41.72,49.23,5.7365
CA-2017-117401,Paul Prost,Technology,114.95,135.64,2.299
CA-2014-166744,Duane Noonan,Technology,59.98,70.78,26.3912
CA-2016-156265,Barry Franz�sisch,Technology,333.576,393.62,33.3576
US-2017-110989,Eva Jacobs,Technology,43.5,51.33,10.875
US-2016-169369,Erin Creighton,Technology,249.95,294.94,19.996
CA-2014-105165,Sam Zeldin,Technology,196.776,232.2,14.7582
CA-2014-105165,Sam Zeldin,Technology,46.688,55.09,-2.918
US-2017-114657,Mick Hernandez,Technology,52.44,61.88,24.1224
CA-2017-147333,Kelly Lampkin,Technology,159.8,188.56,70.312
CA-2017-147333,Kelly Lampkin,Technology,44.75,52.81,8.5025
US-2017-104094,Anna Gayman,Technology,13.48,15.91,1.8872
CA-2017-108791,Tony Molinari,Technology,543.92,641.83,135.98
CA-2016-113831,Anna H�berlin,Technology,1979.7,2336.05,653.301
US-2016-168410,Benjamin Venier,Technology,39.98,47.18,1.999
CA-2015-120320,Mike Vittorini,Technology,31.92,37.67,2.394
CA-2015-146486,Dianna Vittorini,Technology,13.98,16.5,6.0114
CA-2015-146486,Dianna Vittorini,Technology,899.95,1061.94,53.997
US-2014-168501,Jason Klamczynski,Technology,267.96,316.19,16.7475
CA-2015-112053,Shahid Hopkins,Technology,31.95,37.7,2.2365
CA-2016-123932,Yoseph Carroll,Technology,329.584,388.91,37.0782
CA-2014-150490,Sonia Sunley,Technology,16.36,19.3,1.636
CA-2016-107790,Erica Hackney,Technology,151.192,178.41,13.2293
CA-2017-158071,Bill Donatelli,Technology,88.776,104.76,7.7679
CA-2017-134152,Roy Phan,Technology,98.16,115.83,9.816
CA-2016-136021,Jill Matthias,Technology,105.552,124.55,35.6238
CA-2017-161410,Chris Cortes,Technology,358.2,422.68,41.79
CA-2017-161410,Chris Cortes,Technology,545.916,644.18,72.7888
CA-2017-164707,Cynthia Voltz,Technology,167.976,198.21,10.4985
CA-2017-164707,Cynthia Voltz,Technology,109.53,129.25,47.0979
CA-2017-132262,Muhammed Lee,Technology,71.98,84.94,15.1158
CA-2017-132262,Muhammed Lee,Technology,79.98,94.38,26.3934
US-2016-143280,Tracy Zic,Technology,445.96,526.23,55.745
US-2016-143280,Tracy Zic,Technology,36.24,42.76,15.2208
CA-2017-166856,Tony Sayre,Technology,101.34,119.58,8.1072
CA-2016-153157,Trudy Brown,Technology,224.75,265.21,62.93
US-2017-125647,Lena Cacioppo,Technology,39.984,47.18,-8.9964
CA-2015-110877,Joe Elijah,Technology,150.384,177.45,15.0384
US-2016-151827,Carlos Soltero,Technology,280.782,331.32,-60.8361
US-2016-151827,Carlos Soltero,Technology,31.984,37.74,1.1994
CA-2016-153598,Neoma Murray,Technology,1649.95,1946.94,659.98
CA-2015-160171,Robert Marley,Technology,270.0,318.6,97.2
CA-2015-148712,Jessica Myrick,Technology,99.6,117.53,36.852
US-2016-127425,Dan Reichenbach,Technology,33.0,38.94,8.25
US-2016-127425,Dan Reichenbach,Technology,249.95,294.94,87.4825
US-2014-119081,Tom Ashbrook,Technology,57.4,67.73,10.906
CA-2017-105487,Chris Selesnick,Technology,103.192,121.77,11.6091
CA-2017-105487,Chris Selesnick,Technology,36.0,42.48,6.48
CA-2017-105487,Chris Selesnick,Technology,239.96,283.15,115.1808
CA-2017-134495,Barry Franz�sisch,Technology,23.976,28.29,-5.6943
CA-2017-117821,Hunter Glantz,Technology,63.92,75.43,19.176
CA-2017-164378,Michelle Moray,Technology,41.9,49.44,8.799
CA-2017-127782,Thea Hudgings,Technology,859.2,1013.86,-186.16
US-2017-152569,Joy Daniels,Technology,11.12,13.12,3.475
CA-2015-103177,Edward Nazzal,Technology,239.97,283.16,2.3997
CA-2015-103177,Edward Nazzal,Technology,128.85,152.04,3.8655
US-2016-138408,Karen Carlisle,Technology,1319.96,1557.55,527.984
CA-2017-117667,Michael Stewart,Technology,255.968,302.04,-28.7964
CA-2015-137106,Scott Cohen,Technology,79.96,94.35,27.986
CA-2017-160885,Juliana Krohn,Technology,2479.96,2926.35,743.988
US-2016-167472,Clytie Kelty,Technology,179.94,212.33,75.5748
US-2016-167472,Clytie Kelty,Technology,26.85,31.68,5.1015
US-2016-167472,Clytie Kelty,Technology,323.37,381.58,129.348
CA-2017-151008,Justin MacKendrick,Technology,126.56,149.34,47.46
CA-2014-159800,Sheri Gordon,Technology,139.93,165.12,34.9825
US-2014-159618,Darren Budd,Technology,79.512,93.82,20.8719
CA-2017-133263,Jim Epp,Technology,2999.95,3539.94,1439.976
CA-2017-157966,Stephanie Ulpright,Technology,209.986,247.78,8.9994
CA-2017-157966,Stephanie Ulpright,Technology,959.984,1132.78,335.9944
CA-2017-157966,Stephanie Ulpright,Technology,34.36,40.54,-7.3015
CA-2014-151162,Erin Ashbrook,Technology,36.738,43.35,-9.1845
CA-2014-151162,Erin Ashbrook,Technology,179.94,212.33,-44.985
CA-2017-105333,Victor Preis,Technology,546.06,644.35,163.818
CA-2017-160325,Bart Pistole,Technology,391.98,462.54,109.7544
CA-2017-160325,Bart Pistole,Technology,437.85,516.66,131.355
CA-2014-108903,Denny Ordway,Technology,142.488,168.14,-3.5622
CA-2017-117198,Barry Gonzalez,Technology,659.9,778.68,217.767
CA-2015-145828,Maria Bertelson,Technology,53.04,62.59,-4.641
CA-2017-121027,Helen Wasserman,Technology,843.9,995.8,371.316
CA-2017-121027,Helen Wasserman,Technology,1496.16,1765.47,224.424
US-2016-124163,Steve Chapman,Technology,499.95,589.94,174.9825
CA-2016-121748,Victoria Wilson,Technology,100.0,118.0,21.0
CA-2016-121748,Victoria Wilson,Technology,359.98,424.78,21.5988
CA-2014-127614,Natalie Fritzler,Technology,234.45,276.65,103.158
CA-2017-123022,Sample Company A,Technology,284.97,336.26,85.491
CA-2016-145261,Adrian Hane,Technology,112.776,133.08,-8.4582
CA-2016-145261,Adrian Hane,Technology,28.68,33.84,-7.17
CA-2016-142405,Sanjit Engle,Technology,389.97,460.16,132.5898
CA-2015-141012,Trudy Glocke,Technology,140.376,165.64,8.7735
CA-2014-135993,Patrick Jones,Technology,57.408,67.74,5.7408
CA-2014-135993,Patrick Jones,Technology,27.6,32.57,2.208
CA-2014-164315,Rob Dowd,Technology,1049.93,1238.92,293.9804
US-2015-138093,Kalyca Meade,Technology,134.99,159.29,36.4473
CA-2016-125661,Cathy Armstrong,Technology,139.96,165.15,-22.7435
US-2014-123519,Sung Shariari,Technology,263.96,311.47,42.8935
US-2015-160857,Natalie Webber,Technology,2799.944,3303.93,1014.9797
CA-2017-115805,Katrina Willman,Technology,36.792,43.41,4.1391
US-2014-143707,Hallie Redmond,Technology,5.94,7.01,1.6038
CA-2015-124107,Brian Moss,Technology,619.95,731.54,111.591
CA-2015-124107,Brian Moss,Technology,29.16,34.41,8.4564
CA-2015-138674,Ken Black,Technology,91.176,107.59,4.5588
CA-2015-138674,Ken Black,Technology,159.968,188.76,29.994
CA-2015-103933,Dan Reichenbach,Technology,899.91,1061.89,395.9604
CA-2015-110548,Anna H�berlin,Technology,946.344,1116.69,118.293
CA-2017-117324,Jeremy Pistek,Technology,178.11,210.17,32.0598
US-2017-147886,Dave Hallsten,Technology,532.72,628.61,53.272
CA-2016-113733,Lena Hernandez,Technology,249.584,294.51,31.198
CA-2016-113733,Lena Hernandez,Technology,68.112,80.37,17.8794
CA-2016-113733,Lena Hernandez,Technology,16.56,19.54,-2.484
CA-2017-104913,Dave Kipp,Technology,74.95,88.44,36.7255
CA-2014-163748,Hunter Glantz,Technology,1999.96,2359.95,624.9875
CA-2015-149300,Brosina Hoffman,Technology,32.985,38.92,-1.9791
US-2014-126340,Emily Burns,Technology,333.576,393.62,25.0182
CA-2017-126396,Alex Russell,Technology,85.2,100.54,20.235
CA-2015-158939,Erin Ashbrook,Technology,599.99,707.99,233.9961
US-2015-159513,John Dryer,Technology,71.976,84.93,24.2919
CA-2014-123225,Michael Nguyen,Technology,575.968,679.64,43.1976
CA-2015-163440,Ruben Dartt,Technology,15.984,18.86,1.1988
US-2015-163279,Justin Deggeller,Technology,1487.976,1755.81,185.997
US-2015-106495,Amy Cox,Technology,11.672,13.77,-0.7295
CA-2014-124730,Lynn Smith,Technology,279.96,330.35,78.3888
CA-2015-111206,Roland Fjeld,Technology,519.96,613.55,176.7864
CA-2015-101868,Max Jones,Technology,72.6,85.67,-8.1675
CA-2017-133207,Doug O'Connell,Technology,57.568,67.93,5.7568
CA-2015-126725,Brian Stugart,Technology,415.968,490.84,51.996
CA-2015-121783,Philisse Overcash,Technology,549.99,648.99,274.995
US-2014-109456,Lynn Smith,Technology,179.97,212.36,86.3856
CA-2016-146157,Roger Demir,Technology,81.576,96.26,2.0394
CA-2016-167682,Zuschuss Donatelli,Technology,259.96,306.75,124.7808
US-2017-153948,Frank Merwin,Technology,16.95,20.0,1.017
US-2015-126977,Peter Fuller,Technology,209.97,247.76,58.7916
US-2015-126977,Peter Fuller,Technology,659.9,778.68,217.767
US-2015-126977,Peter Fuller,Technology,67.8,80.0,1.356
CA-2017-150420,Giulietta Dortch,Technology,1099.5,1297.41,362.835
US-2017-169551,Rob Lucas,Technology,683.988,807.11,-113.998
US-2017-169551,Rob Lucas,Technology,16.776,19.8,4.8231
US-2017-169551,Rob Lucas,Technology,527.92,622.95,85.787
CA-2016-103107,Rick Bensley,Technology,177.48,209.43,19.9665
CA-2016-103107,Rick Bensley,Technology,71.976,84.93,8.997
CA-2017-122077,Jason Fortune-,Technology,95.992,113.27,9.5992
CA-2017-112431,Robert Waldorf,Technology,435.84,514.29,130.752
CA-2016-151092,Vivek Gonzalez,Technology,211.168,249.18,18.4772
CA-2014-104178,Janet Molinari,Technology,95.1,112.22,30.432
CA-2017-161046,Claudia Bergmann,Technology,299.97,353.96,125.9874
CA-2014-140732,Matt Abelman,Technology,575.928,679.6,57.5928
CA-2017-119011,Lisa Ryan,Technology,107.88,127.3,10.788
CA-2017-116953,Susan Vittorini,Technology,552.0,651.36,34.5
US-2017-163300,Erica Smith,Technology,369.544,436.06,32.3351
CA-2017-129581,Katherine Nockton,Technology,128.85,152.04,3.8655
CA-2015-135580,Clay Ludtke,Technology,2548.56,3007.3,286.713
CA-2015-135580,Clay Ludtke,Technology,287.88,339.7,35.985
CA-2016-159016,Karen Ferguson,Technology,4158.912,4907.52,363.9048
US-2016-156692,Hunter Glantz,Technology,71.98,84.94,15.1158
US-2017-128832,Linda Southworth,Technology,69.98,82.58,4.8986
CA-2017-136007,Ann Chong,Technology,71.96,84.91,25.186
CA-2017-122364,Frank Atkinson,Technology,859.2,1013.86,75.18
CA-2017-122364,Frank Atkinson,Technology,506.28,597.41,177.198
CA-2014-138072,Guy Armstrong,Technology,27.968,33.0,6.992
CA-2015-111780,Ralph Arnett,Technology,1199.96,1415.95,224.9925
CA-2017-166695,Chuck Clark,Technology,343.2,404.98,38.61
CA-2016-151561,Patrick Gardner,Technology,468.9,553.3,206.316
CA-2016-151561,Patrick Gardner,Technology,72.48,85.53,30.4416
US-2016-132577,Jeremy Ellison,Technology,24.032,28.36,-0.6008
CA-2017-100111,Seth Vernon,Technology,212.8,251.1,95.76
CA-2017-100111,Seth Vernon,Technology,72.64,85.72,21.792
CA-2017-100111,Seth Vernon,Technology,1299.66,1533.6,350.9082
CA-2017-100111,Seth Vernon,Technology,104.85,123.72,28.3095
CA-2017-100111,Seth Vernon,Technology,59.97,70.76,20.3898
CA-2014-120852,William Brown,Technology,65.44,77.22,-8.18
US-2016-113677,Corinna Mitchell,Technology,2279.96,2690.35,592.7896
CA-2017-143378,Justin Ritter,Technology,191.976,226.53,19.1976
CA-2017-145772,Saphhira Shifley,Technology,44.75,52.81,8.5025
CA-2017-162033,Evan Minnotte,Technology,53.25,62.83,20.7675
CA-2015-105613,Kristina Nunn,Technology,27.696,32.68,3.462
CA-2017-121083,Jamie Frazer,Technology,257.98,304.42,74.8142
CA-2016-161928,Anna Chung,Technology,201.584,237.87,12.599
CA-2016-104150,Alex Grayson,Technology,167.28,197.39,23.4192
CA-2014-103989,Matt Connell,Technology,323.976,382.29,28.3479
CA-2014-103989,Matt Connell,Technology,170.24,200.88,53.2
US-2014-106299,Nick Zandusky,Technology,21.2,25.02,9.116
CA-2015-158421,Giulietta Baptist,Technology,629.95,743.34,176.386
CA-2015-158421,Giulietta Baptist,Technology,113.73,134.2,32.9817
CA-2017-157903,Anne McFarland,Technology,383.84,452.93,47.98
CA-2017-113453,Charles McCrossin,Technology,329.988,389.39,-76.9972
CA-2015-149909,Russell Applegate,Technology,50.97,60.14,13.2522
CA-2015-146675,Sarah Brown,Technology,1439.968,1699.16,485.9892
CA-2015-146675,Sarah Brown,Technology,43.56,51.4,-4.9005
CA-2016-133669,Susan Vittorini,Technology,235.152,277.48,-47.0304
US-2015-129553,Patrick Gardner,Technology,29.97,35.36,0.2997
CA-2016-160220,Joy Smith,Technology,125.7,148.33,35.196
CA-2016-160220,Joy Smith,Technology,191.98,226.54,51.8346
CA-2014-148782,Patrick O'Brill,Technology,88.776,104.76,7.7679
CA-2016-148208,Bradley Talbott,Technology,110.376,130.24,-20.2356
CA-2016-148208,Bradley Talbott,Technology,55.176,65.11,15.8631
US-2017-142188,Jennifer Ferguson,Technology,79.96,94.35,-17.991
CA-2015-112305,Katrina Bavinger,Technology,13.98,16.5,6.0114
CA-2014-165806,Valerie Mitchum,Technology,200.97,237.14,50.2425
CA-2015-115392,Robert Marley,Technology,311.98,368.14,93.594
CA-2017-102379,Brenda Bowman,Technology,39.992,47.19,-7.9984
CA-2017-149706,Alejandro Savely,Technology,116.312,137.25,23.2624
US-2016-139087,Dennis Kane,Technology,428.4,505.51,89.964
US-2016-139087,Dennis Kane,Technology,20.784,24.53,-4.6764
CA-2016-121020,Catherine Glotzbach,Technology,239.976,283.17,17.9982
CA-2015-151253,Annie Zypern,Technology,88.776,104.76,7.7679
CA-2017-166919,Alan Hwang,Technology,195.96,231.23,19.596
CA-2017-120019,Nat Gilpin,Technology,14.99,17.69,7.3451
CA-2017-161459,Edward Becker,Technology,39.96,47.15,3.4965
CA-2014-104402,Duane Benoit,Technology,65.97,77.84,31.0059
CA-2016-165995,Bruce Geld,Technology,339.96,401.15,42.495
CA-2017-143112,Todd Sumrall,Technology,87.8,103.6,43.9
CA-2017-143112,Todd Sumrall,Technology,5199.96,6135.95,1351.9896
CA-2015-146255,Eugene Moren,Technology,119.85,141.42,52.734
CA-2015-146255,Eugene Moren,Technology,587.97,693.8,170.5113
CA-2017-161130,Beth Fritzler,Technology,361.376,426.42,27.1032
US-2015-109015,Brendan Sweed,Technology,337.98,398.82,101.394
CA-2017-139080,Chris Selesnick,Technology,86.352,101.9,8.6352
CA-2017-110443,Chloris Kastensmidt,Technology,1039.992,1227.19,103.9992
CA-2017-144848,Darrin Sayre,Technology,41.22,48.64,11.1294
CA-2017-144848,Darrin Sayre,Technology,119.02,140.44,33.3256
CA-2017-143035,Chuck Clark,Technology,371.97,438.92,66.9546
CA-2017-150623,Dennis Bolton,Technology,99.99,117.99,41.9958
CA-2016-127236,Troy Blackwell,Technology,158.376,186.88,-36.9544
US-2017-104661,Tim Brockman,Technology,47.984,56.62,14.3952
US-2017-104661,Tim Brockman,Technology,62.592,73.86,13.3008
CA-2017-151981,Gary Mitchum,Technology,824.95,973.44,247.485
CA-2015-156328,Raymond Messe,Technology,177.48,209.43,19.9665
CA-2017-161774,Greg Tran,Technology,7.992,9.43,0.6993
CA-2017-151211,Adrian Hane,Technology,98.16,115.83,9.816
CA-2016-111976,Brian DeCherney,Technology,108.576,128.12,-25.3344
CA-2014-159121,Jack O'Briant,Technology,111.93,132.08,34.6983
CA-2016-143714,Christopher Conant,Technology,8399.976,9911.97,1119.9968
CA-2016-143714,Christopher Conant,Technology,122.382,144.41,-24.4764
CA-2015-121405,Fred Chung,Technology,180.96,213.53,13.572
US-2017-116897,James Galang,Technology,302.376,356.8,22.6782
US-2015-110261,Patrick Ryan,Technology,158.376,186.88,13.8579
CA-2014-110065,Stephanie Phelps,Technology,135.99,160.47,36.7173
US-2017-133361,Anthony Jacobs,Technology,89.97,106.16,18.8937
CA-2017-153080,Eric Hoffmann,Technology,68.46,80.78,25.3302
CA-2016-163804,Deborah Brumfield,Technology,629.95,743.34,176.386
CA-2015-108532,Chad Cunningham,Technology,131.98,155.74,35.6346
CA-2015-108532,Chad Cunningham,Technology,114.52,135.13,11.452
CA-2017-140872,Nick Radford,Technology,205.992,243.07,-2.5749
CA-2017-140872,Nick Radford,Technology,503.96,594.67,50.396
CA-2017-140872,Nick Radford,Technology,110.4,130.27,-4.14
CA-2017-113908,Katherine Nockton,Technology,78.66,92.82,36.1836
CA-2016-113845,Frank Atkinson,Technology,244.768,288.83,24.4768
CA-2017-111262,Keith Herrera,Technology,24.0,28.32,-2.7
CA-2017-111262,Keith Herrera,Technology,26.176,30.89,-3.272
CA-2015-103135,Shirley Schmidt,Technology,279.86,330.23,64.3678
CA-2014-129147,Liz Carlisle,Technology,539.964,637.16,-107.9928
CA-2014-129147,Liz Carlisle,Technology,50.232,59.27,-10.0464
CA-2017-167640,Frank Carlisle,Technology,206.384,243.53,23.2182
CA-2016-129308,Chad Cunningham,Technology,59.994,70.79,-12.9987
CA-2016-157791,Carol Adams,Technology,1999.96,2359.95,899.982
US-2017-107384,Theone Pippenger,Technology,142.8,168.5,29.988
US-2017-107384,Theone Pippenger,Technology,399.95,471.94,143.982
CA-2015-109862,Heather Kirkland,Technology,158.99,187.61,41.3374
US-2017-107888,Chris Cortes,Technology,107.88,127.3,10.788
CA-2014-137092,Lindsay Shagiari,Technology,319.968,377.56,71.9928
CA-2014-100678,Kunst Miller,Technology,227.976,269.01,28.497
CA-2016-160535,Barry Pond,Technology,319.92,377.51,118.3704
CA-2017-123085,Ed Jacobs,Technology,1049.44,1238.34,440.7648
CA-2015-153752,Rose O'Brian,Technology,173.94,205.25,50.4426
